codigo_neg,cantidad_entregada
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
20020181,1
19936296-11,1
00055895-06,1
00212764-10,1
00212764-10,1
00035662-11,1
10020929,1
10020077,1
19982087-01,1
19982087-01,1
19982087-01,1
19982087-01,1
20020199,20
20020199,20
20020199,20
20020199,20
20020199,20
20020199,20
20020199,20
20107158-05,1
01980545-03,1
01980545-03,1
10022140,1
10022140,1
10022140,1
10022140,1
10022140,1
10022140,1
00035662-11,2
19936296-11,3
10023042,1
20027645-39,1
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
20020199,30
19913783-102,1
19996546-04,1
10021400,1
10022409,1
10022409,1
20162259-04,1
20162259-04,1
20162259-04,1
20085383-15,1
19940076-19,1
19940076-19,1
19905554-12,1
19905554-12,1
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
20020199,50
10022316,1
10022316,1
10022144,1
20020199,60
20020199,60
20020199,60
20020199,60
00034537-02,3
00034537-02,3
10020653,1
20044615-04,1
10020543,4
01982997-01,1
01982997-01,1
01982997-01,1
01982997-01,1
01982997-01,1
01982997-01,1
01982997-01,1
01982997-01,1
19965499-11,3
10020031,3
10020481,1
19949535-02,1
